annee;diplome;numero_de_l_etablissement;etablissement;code_de_l_academie;academie;code_du_domaine;domaine;code_de_la_discipline;discipline;situation;remarque;nombre_de_reponses;taux_de_reponse;poids_de_la_discipline;taux_d_insertion;emplois_cadre_ou_professions_intermediaires;emplois_stables;emplois_a_temps_plein;salaire_net_median_des_emplois_a_temps_plein;salaire_brut_annuel_estime;de_diplomes_boursiers;taux_de_chomage_regional;salaire_net_mensuel_median_regional;emplois_cadre;emplois_exterieurs_a_la_region_de_l_universite;femmes;salaire_net_mensuel_regional_1er_quartile;salaire_net_mensuel_regional_3eme_quartile;cle_ETAB;cle_DISC
2013;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;18;55;55;ns;ns;ns;ns;ns;;6;8.8;2070;ns;ns;ns;1630;2580;Paris 8 - Vincennes Saint-Denis_18;disc04_18
2013;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;1;50;3;ns;ns;ns;ns;nd;;6;8.8;2070;ns;ns;ns;1630;2580;Paris 8 - Vincennes Saint-Denis_18;disc06_18
2013;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;1;50;3;ns;ns;ns;ns;nd;;6;8.8;2070;ns;ns;ns;1630;2580;Paris 8 - Vincennes Saint-Denis_30;disc06_30
2013;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;7;36;32;ns;ns;ns;ns;ns;;6;8.8;2070;ns;ns;ns;1630;2580;Paris 8 - Vincennes Saint-Denis_18;disc07_18
2013;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;7;36;32;ns;ns;ns;ns;ns;;6;8.8;2070;ns;ns;ns;1630;2580;Paris 8 - Vincennes Saint-Denis_18;disc10_18
2013;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;7;36;32;ns;ns;ns;ns;ns;;6;8.8;2070;ns;ns;ns;1630;2580;Paris 8 - Vincennes Saint-Denis_30;disc10_30
2013;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;4;69;10;ns;ns;ns;ns;ns;;6;8.8;2070;ns;ns;ns;1630;2580;Paris 8 - Vincennes Saint-Denis_30;disc16_30
2013;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;121;52;54;80;51;46;84;1600;25000;14;8.8;2070;5;18;60;1630;2580;Paris-Est Créteil_18;disc01_18
2013;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;6;57;3;ns;ns;ns;ns;ns;;14;8.8;2070;ns;ns;ns;1630;2580;Paris-Est Créteil_30;disc03_30
2013;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;93;55;39;53;ns;ns;ns;ns;;14;8.8;2070;ns;24;16;1630;2580;Paris-Est Créteil_18;disc12_18
2013;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;93;55;39;87;90;85;97;1850;28900;14;8.8;2070;22;24;16;1630;2580;Paris-Est Créteil_30;disc12_30
2013;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;12;54;5;ns;ns;ns;ns;ns;;14;8.8;2070;ns;ns;ns;1630;2580;Paris-Est Créteil_18;disc14_18
2013;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;11;53;6;ns;ns;ns;ns;ns;;11;8.8;2070;ns;ns;ns;1630;2580;Cergy-Pontoise_18;disc03_18
2013;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;9;100;2;ns;ns;ns;ns;ns;;11;8.8;2070;ns;ns;ns;1630;2580;Cergy-Pontoise_18;disc06_18
2013;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;7;88;3;ns;ns;ns;ns;ns;;11;8.8;2070;ns;ns;ns;1630;2580;Cergy-Pontoise_18;disc11_18
2013;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;15;36;7;ns;ns;ns;ns;ns;;11;8.8;2070;ns;ns;ns;1630;2580;Cergy-Pontoise_30;disc13_30
2013;LICENCE PRO;7200664J;Corse - Pasquale Paoli;A27;Corse;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;5;71;9;ns;ns;ns;ns;nd;;9;10.8;1800;ns;ns;ns;1440;2120;Corse - Pasquale Paoli_18;disc03_18
2013;LICENCE PRO;7200664J;Corse - Pasquale Paoli;A27;Corse;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;10;65;16;ns;ns;ns;ns;nd;;9;10.8;1800;ns;ns;ns;1440;2120;Corse - Pasquale Paoli_18;disc10_18
2013;LICENCE PRO;7200664J;Corse - Pasquale Paoli;A27;Corse;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;3;75;4;ns;ns;ns;ns;ns;;9;10.8;1800;ns;ns;ns;1440;2120;Corse - Pasquale Paoli_30;disc13_30
2013;LICENCE PRO;7200664J;Corse - Pasquale Paoli;A27;Corse;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;15;80;20;ns;ns;ns;ns;ns;;9;10.8;1800;ns;ns;ns;1440;2120;Corse - Pasquale Paoli_18;disc15_18
2013;LICENCE PRO;7200664J;Corse - Pasquale Paoli;A27;Corse;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;15;80;20;ns;ns;ns;ns;ns;;9;10.8;1800;ns;ns;ns;1440;2120;Corse - Pasquale Paoli_30;disc15_30
2013;LICENCE PRO;9710585J;Antilles-Guyane;A32;Guadeloupe;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;4;50;11;ns;ns;ns;ns;ns;;60;nd;.;ns;ns;ns;.;.;Antilles-Guyane_18;disc04_18
2013;LICENCE PRO;0751720M;Paris 4 - Sorbonne;A01;Paris;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;0;;;nd;nd;nd;nd;nd;;0;8.8;2070;nd;nd;nd;1630;2580;Paris 4 - Sorbonne_30;disc11_30
2013;LICENCE PRO;0751721N;Paris René Descartes;A01;Paris;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;42;73;24;100;59;65;93;1450;22600;10;8.8;2070;23;34;79;1630;2580;Paris René Descartes_30;disc07_30
2013;LICENCE PRO;0751721N;Paris René Descartes;A01;Paris;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;;15;100;7;ns;ns;ns;ns;ns;;10;8.8;2070;ns;ns;ns;1630;2580;Paris René Descartes_18;disc09_18
2013;LICENCE PRO;0751721N;Paris René Descartes;A01;Paris;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;21;64;13;ns;ns;ns;ns;ns;;10;8.8;2070;ns;ns;ns;1630;2580;Paris René Descartes_18;disc10_18
2013;LICENCE PRO;0751721N;Paris René Descartes;A01;Paris;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;3;17;2;ns;ns;ns;ns;ns;;10;8.8;2070;ns;ns;ns;1630;2580;Paris René Descartes_18;disc16_18
2013;LICENCE PRO;0751722P;Paris Pierre et Marie Curie;A01;Paris;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;99;63;100;86;82;71;97;1700;26500;4;8.8;2070;15;32;45;1630;2580;Paris Pierre et Marie Curie_18;disc12_18
2013;LICENCE PRO;0751722P;Paris Pierre et Marie Curie;A01;Paris;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;43;76;41;82;78;72;92;1550;24200;4;8.8;2070;5;40;59;1630;2580;Paris Pierre et Marie Curie_18;disc13_18
2013;LICENCE PRO;0751722P;Paris Pierre et Marie Curie;A01;Paris;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;7;88;7;ns;ns;ns;ns;ns;;4;8.8;2070;ns;ns;ns;1630;2580;Paris Pierre et Marie Curie_30;disc16_30
2013;LICENCE PRO;0751723R;Paris 7 - Denis Diderot;A01;Paris;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;1;50;;ns;ns;ns;ns;ns;;6;8.8;2070;ns;ns;ns;1630;2580;Paris 7 - Denis Diderot_18;disc06_18
2013;LICENCE PRO;0751723R;Paris 7 - Denis Diderot;A01;Paris;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;14;36;;ns;ns;ns;ns;ns;;6;8.8;2070;ns;ns;ns;1630;2580;Paris 7 - Denis Diderot_30;disc12_30
2013;LICENCE PRO;0751723R;Paris 7 - Denis Diderot;A01;Paris;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;6;42;;ns;ns;ns;ns;ns;;6;8.8;2070;ns;ns;ns;1630;2580;Paris 7 - Denis Diderot_18;disc13_18
2013;LICENCE PRO;0761904G;Rouen;A21;Rouen;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;120;72;56;89;36;61;96;1400;21800;22;10.2;1840;5;23;62;1500;2190;Rouen_18;disc01_18
2013;LICENCE PRO;0761904G;Rouen;A21;Rouen;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;57;75;26;91;49;83;100;1710;26700;22;10.2;1840;13;23;51;1500;2190;Rouen_30;disc04_30
2013;LICENCE PRO;0761904G;Rouen;A21;Rouen;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;98;77;42;89;85;67;94;1600;25000;22;10.2;1840;7;39;41;1500;2190;Rouen_30;disc12_30
2013;LICENCE PRO;0761904G;Rouen;A21;Rouen;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;5;70;2;ns;ns;ns;ns;ns;;22;10.2;1840;ns;ns;ns;1500;2190;Rouen_18;disc17_18
2013;LICENCE PRO;0762762P;Le Havre;A21;Rouen;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);4;50;4;ns;ns;ns;ns;ns;;28;10.2;1840;ns;ns;ns;1500;2190;Le Havre_18;disc02_18
2013;LICENCE PRO;0762762P;Le Havre;A21;Rouen;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);4;44;4;ns;ns;ns;ns;ns;;28;10.2;1840;ns;ns;ns;1500;2190;Le Havre_18;disc10_18
2013;LICENCE PRO;0762762P;Le Havre;A21;Rouen;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);10;44;9;ns;ns;ns;ns;ns;;28;10.2;1840;ns;ns;ns;1500;2190;Le Havre_18;disc11_18
2013;LICENCE PRO;0762762P;Le Havre;A21;Rouen;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);58;54;46;85;76;61;94;1530;23900;28;10.2;1840;2;51;29;1500;2190;Le Havre_18;disc12_18
2013;LICENCE PRO;0762762P;Le Havre;A21;Rouen;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);14;60;11;ns;ns;ns;ns;ns;;28;10.2;1840;ns;ns;ns;1500;2190;Le Havre_30;disc13_30
2013;LICENCE PRO;0772502B;Paris-Est Marne-la-Vallée;A24;Créteil;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;98;70;21;97;42;84;98;1700;26500;6;8.8;2070;6;8;69;1630;2580;Paris-Est Marne-la-Vallée_30;disc05_30
2013;LICENCE PRO;0772502B;Paris-Est Marne-la-Vallée;A24;Créteil;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;26;76;5;ns;ns;ns;ns;ns;;6;8.8;2070;ns;ns;ns;1630;2580;Paris-Est Marne-la-Vallée_30;disc06_30
2013;LICENCE PRO;0772502B;Paris-Est Marne-la-Vallée;A24;Créteil;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;38;87;7;82;78;69;97;ns;;6;8.8;2070;18;16;ns;1630;2580;Paris-Est Marne-la-Vallée_18;disc10_18
2013;LICENCE PRO;0772502B;Paris-Est Marne-la-Vallée;A24;Créteil;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;163;81;31;96;75;91;97;1830;28600;6;8.8;2070;13;36;19;1630;2580;Paris-Est Marne-la-Vallée_30;disc12_30
2013;LICENCE PRO;0772502B;Paris-Est Marne-la-Vallée;A24;Créteil;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;141;82;26;96;79;96;100;1870;29100;6;8.8;2070;13;39;18;1630;2580;Paris-Est Marne-la-Vallée_30;disc15_30
2013;LICENCE PRO;0781944P;Versailles Saint-Quentin-en-Yvelines;A25;Versailles;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;62;48;39;91;40;68;95;1570;24400;4;8.8;2070;5;18;82;1630;2580;Versailles Saint-Quentin-en-Yvelines_18;disc01_18
2013;LICENCE PRO;0781944P;Versailles Saint-Quentin-en-Yvelines;A25;Versailles;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;52;50;33;96;52;84;94;1730;27000;4;8.8;2070;6;22;80;1630;2580;Versailles Saint-Quentin-en-Yvelines_30;disc04_30
2013;LICENCE PRO;0781944P;Versailles Saint-Quentin-en-Yvelines;A25;Versailles;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;4;44;3;ns;ns;ns;ns;ns;;4;8.8;2070;ns;ns;ns;1630;2580;Versailles Saint-Quentin-en-Yvelines_30;disc05_30
2013;LICENCE PRO;0781944P;Versailles Saint-Quentin-en-Yvelines;A25;Versailles;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;76;52;43;91;96;68;100;1600;25000;4;8.8;2070;10;25;41;1630;2580;Versailles Saint-Quentin-en-Yvelines_18;disc12_18
2013;LICENCE PRO;0781944P;Versailles Saint-Quentin-en-Yvelines;A25;Versailles;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;32;58;19;94;97;93;100;ns;;4;8.8;2070;13;16;10;1630;2580;Versailles Saint-Quentin-en-Yvelines_30;disc15_30
2013;LICENCE PRO;0781944P;Versailles Saint-Quentin-en-Yvelines;A25;Versailles;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;13;46;8;ns;ns;ns;ns;ns;;4;8.8;2070;ns;ns;ns;1630;2580;Versailles Saint-Quentin-en-Yvelines_30;disc16_30
2013;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;28;55;16;ns;ns;ns;ns;ns;;34;12.4;1830;ns;ns;ns;1480;2160;Amiens - Picardie Jules-Verne_18;disc03_18
2013;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;27;53;15;ns;ns;ns;ns;ns;;34;12.4;1830;ns;ns;ns;1480;2160;Amiens - Picardie Jules-Verne_18;disc04_18
2013;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;27;53;15;ns;ns;ns;ns;ns;;34;12.4;1830;ns;ns;ns;1480;2160;Amiens - Picardie Jules-Verne_30;disc04_30
2013;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;81;56;45;93;88;80;97;1700;26500;34;12.4;1830;13;35;13;1480;2160;Amiens - Picardie Jules-Verne_30;disc12_30
2013;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;6;78;3;ns;ns;ns;ns;ns;;34;12.4;1830;ns;ns;ns;1480;2160;Amiens - Picardie Jules-Verne_30;disc13_30
2013;LICENCE PRO;0811293R;Institut national universitaire Jean-François Champollion;A16;Toulouse;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;28;84;21;ns;ns;ns;ns;ns;;30;11.9;1820;ns;ns;ns;1460;2150;Institut national universitaire Jean-François Champollion_18;disc01_18
2013;LICENCE PRO;0811293R;Institut national universitaire Jean-François Champollion;A16;Toulouse;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;12;88;9;ns;ns;ns;ns;ns;;30;11.9;1820;ns;ns;ns;1460;2150;Institut national universitaire Jean-François Champollion_30;disc03_30
2013;LICENCE PRO;0830766G;Toulon - Sud Toulon Var;A23;Nice;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;32;81;20;ns;ns;ns;ns;ns;;31;11.4;1840;ns;ns;18;1430;2210;Toulon - Sud Toulon Var_18;disc10_18
2013;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;78;68;30;86;43;57;94;1430;22200;32;9.6;1730;4;27;66;1390;2040;Poitiers_18;disc01_18
2013;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;5;75;2;ns;ns;ns;ns;ns;;32;9.6;1730;ns;ns;ns;1390;2040;Poitiers_30;disc03_30
2013;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;47;66;18;98;37;80;98;1630;25500;32;9.6;1730;8;28;63;1390;2040;Poitiers_30;disc04_30
2013;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;;7;57;3;ns;ns;ns;ns;ns;;32;9.6;1730;ns;ns;ns;1390;2040;Poitiers_18;disc09_18
2013;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;7;57;3;ns;ns;ns;ns;ns;;32;9.6;1730;ns;ns;ns;1390;2040;Poitiers_30;disc09_30
2013;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;21;60;9;ns;ns;ns;ns;ns;;32;9.6;1730;ns;ns;ns;1390;2040;Poitiers_18;disc17_18
2013;LICENCE PRO;0870669E;Limoges;A22;Limoges;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;7;42;3;ns;ns;ns;ns;ns;;18;9.6;1760;ns;ns;ns;1430;2010;Limoges_18;disc06_18
2013;LICENCE PRO;0911101C;Paris 11 - Paris Sud;A25;Versailles;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;19;53;9;ns;ns;ns;ns;ns;;8;8.8;2070;ns;ns;ns;1630;2580;Paris 11 - Paris Sud_18;disc01_18
2013;LICENCE PRO;0911101C;Paris 11 - Paris Sud;A25;Versailles;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;19;53;9;ns;ns;ns;ns;ns;;8;8.8;2070;ns;ns;ns;1630;2580;Paris 11 - Paris Sud_18;disc04_18
2013;LICENCE PRO;0911101C;Paris 11 - Paris Sud;A25;Versailles;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;19;53;9;ns;ns;ns;ns;ns;;8;8.8;2070;ns;ns;ns;1630;2580;Paris 11 - Paris Sud_30;disc04_30
2013;LICENCE PRO;0911101C;Paris 11 - Paris Sud;A25;Versailles;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;195;58;87;92;72;76;98;1630;25400;8;8.8;2070;9;45;49;1630;2580;Paris 11 - Paris Sud_18;disc12_18
2013;LICENCE PRO;0911101C;Paris 11 - Paris Sud;A25;Versailles;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;28;65;12;ns;ns;ns;ns;ns;;8;8.8;2070;ns;ns;ns;1630;2580;Paris 11 - Paris Sud_18;disc15_18
2013;LICENCE PRO;0911101C;Paris 11 - Paris Sud;A25;Versailles;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;25;59;11;ns;ns;ns;ns;ns;;8;8.8;2070;ns;ns;ns;1630;2580;Paris 11 - Paris Sud_18;disc16_18
2013;LICENCE PRO;0911101C;Paris 11 - Paris Sud;A25;Versailles;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;25;59;11;ns;ns;ns;ns;ns;;8;8.8;2070;ns;ns;ns;1630;2580;Paris 11 - Paris Sud_30;disc16_30
